sequence_id,pattern_type,memory_history_length,page_sequence_length,current_memory_pressure,next_page_faults,next_page_faults_normalized,pattern_confidence,memory_stability,historical_accuracy
sequential_28,sequential,40,40,0.24325358867645264,6553343,0.9361918571428571,0.85,0.8214412528517071,0.6940402196883032
mixed_208,mixed,49,49,0.23405778408050537,6553141,0.936163,0.65,0.7316748325677199,0.6207267032544788
mixed_174,mixed,46,46,0.24064970016479492,6603600,0.9433714285714285,0.65,0.8196401634080833,0.6210864503696631
sequential_210,sequential,55,55,0.22028636932373047,6581694,0.940242,0.85,0.7488807864791369,0.690949671951495
sequential_59,sequential,44,44,0.21840834617614746,6589605,0.9413721428571429,0.85,0.8093177473296723,0.6046563340214228
sequential_7,sequential,41,41,0.20383429527282715,6607353,0.9439075714285714,0.85,0.7797436226516563,0.7389400100457622
mixed_249,mixed,28,28,0.19540250301361084,6523777,0.9319681428571429,0.65,0.711103167593417,0.6880446745800233
mixed_107,mixed,37,37,0.23527073860168457,6702403,0.9574861428571428,0.65,0.8324326184449407,0.679830173873004
mixed_73,mixed,26,26,0.23106133937835693,6551757,0.9359652857142857,0.65,0.814844777095322,0.6558608043839067
locality_112,locality,35,35,0.22208714485168457,6674800,0.9535428571428571,0.75,0.7257301067226248,0.6766491795386013
sequential_52,sequential,35,35,0.22199630737304688,6647747,0.9496781428571428,0.85,0.7614956916155233,0.6051314797550502
locality_17,locality,70,70,0.24178850650787354,6596620,0.9423742857142857,0.75,0.7015573482208286,0.6267074891988372
mixed_8,mixed,47,47,0.22184860706329346,6658160,0.9511657142857143,0.65,0.7199021409023976,0.636959948713161
locality_223,locality,43,43,0.2284027338027954,6687121,0.955303,0.75,0.8575750576070755,0.6448381872532795
random_181,random,29,29,0.22752833366394043,6665434,0.9522048571428572,0.35,0.8510197532027642,0.7121699790850817
sequential_92,sequential,53,53,0.22842931747436523,6685771,0.9551101428571429,0.85,0.7089682344440252,0.6831310279219468
mixed_243,mixed,47,47,0.20851600170135498,6552837,0.9361195714285714,0.65,0.768650321412689,0.64817395937269
mixed_170,mixed,49,49,0.2308509349822998,6673111,0.9533015714285714,0.65,0.829225356360396,0.7173254745583246
sequential_58,sequential,60,60,0.22521746158599854,6706227,0.9580324285714286,0.85,0.8663638180831645,0.7073094454788842
mixed_113,mixed,48,48,0.24175012111663818,6599677,0.942811,0.65,0.8179878410448552,0.6201942766665334
sequential_74,sequential,53,53,0.2161543369293213,6594809,0.9421155714285714,0.85,0.7400105960384646,0.6758450182790906
locality_196,locality,55,55,0.22803986072540283,6708104,0.9583005714285714,0.75,0.768766495904938,0.7549205170355902
random_211,random,29,29,0.19472253322601318,6619265,0.9456092857142857,0.35,0.7140986397787645,0.7446969358819342
mixed_72,mixed,28,28,0.18967127799987793,6627525,0.9467892857142857,0.65,0.80312426966754,0.6824482712325842
locality_31,locality,68,68,0.21882915496826172,6672239,0.953177,0.75,0.7486908510727937,0.7437883111833515
sequential_117,sequential,54,54,0.19396638870239258,6730724,0.961532,0.85,0.8769745163755617,0.6263774569653371
mixed_204,mixed,25,25,0.2220393419265747,6630340,0.9471914285714286,0.65,0.821879646910141,0.7301675901196776
random_18,random,31,31,0.21497225761413574,6631739,0.9473912857142858,0.35,0.8116784494854994,0.6053871430604761
sequential_6,sequential,39,39,0.23582220077514648,6552507,0.9360724285714286,0.85,0.7663423022120104,0.607748789547533
locality_69,locality,46,46,0.2174978256225586,6548587,0.9355124285714286,0.75,0.7606087928643374,0.6819075387872987
locality_167,locality,46,46,0.24614989757537842,6552831,0.9361187142857142,0.75,0.8561418585045187,0.7736013898057612
random_61,random,31,31,0.21601557731628418,6680349,0.9543355714285714,0.35,0.8864509434628739,0.7860414679731682
mixed_87,mixed,49,49,0.20138657093048096,6736068,0.9622954285714286,0.65,0.706511454636306,0.7131980134144116
mixed_150,mixed,50,50,0.20775854587554932,6617129,0.9453041428571428,0.65,0.8388759976506497,0.6523526092122223
sequential_242,sequential,48,48,0.1905372142791748,6644688,0.9492411428571429,0.85,0.8978436502597917,0.6574203379560292
locality_113,locality,35,35,0.19995105266571045,6569640,0.93852,0.75,0.8523525224079551,0.7027091108204715
locality_22,locality,35,35,0.22177445888519287,6562058,0.9374368571428572,0.75,0.7664873355188702,0.6113433704868878
sequential_149,sequential,41,41,0.19268286228179932,6564374,0.9377677142857143,0.85,0.830169368688686,0.651958720407549
random_10,random,32,32,0.20051157474517822,6542035,0.9345764285714285,0.35,0.8927612405842855,0.6410662174349937
mixed_13,mixed,35,35,0.21886610984802246,6619097,0.9455852857142857,0.65,0.8237534451386853,0.6053465053923615
locality_177,locality,66,66,0.24684250354766846,6750547,0.9643638571428571,0.75,0.7477160103624715,0.7195451394820316
sequential_224,sequential,58,58,0.24096286296844482,6683921,0.9548458571428572,0.85,0.7801324228192497,0.7803023358919312
random_226,random,26,26,0.23413300514221191,6662416,0.9517737142857143,0.35,0.717508362723932,0.759599757581973
locality_25,locality,52,52,0.21892547607421875,6620906,0.9458437142857142,0.75,0.7229994247684758,0.7399941506568162
mixed_191,mixed,37,37,0.23776960372924805,6674382,0.9534831428571429,0.65,0.8670968849939816,0.7722760183012023
random_171,random,22,22,0.22000598907470703,6582796,0.9403994285714286,0.35,0.8472390844569134,0.6001599410815247
random_74,random,32,32,0.20638489723205566,6570746,0.938678,0.35,0.7637199214589976,0.7965195051844162
sequential_230,sequential,45,45,0.196441650390625,6735549,0.9622212857142857,0.85,0.8140458184847283,0.6367132538053046
sequential_143,sequential,56,56,0.1990875005722046,6677823,0.9539747142857142,0.85,0.7666468261118726,0.6042530959442863
locality_142,locality,49,49,0.21850240230560303,6672570,0.9532242857142857,0.75,0.8385701916820549,0.60771749289614
mixed_238,mixed,48,48,0.22552239894866943,6542882,0.9346974285714286,0.65,0.7760814791922354,0.7654289397678415
sequential_1,sequential,58,58,0.20719504356384277,6736203,0.9623147142857142,0.85,0.7852957598274911,0.6454196339186107
sequential_57,sequential,32,32,0.22756803035736084,6639378,0.9484825714285714,0.85,0.7596648962164989,0.6758484981583756
locality_245,locality,53,53,0.2390575408935547,6622255,0.9460364285714286,0.75,0.8201094290327091,0.6374798179754974
mixed_172,mixed,27,27,0.22528064250946045,6611789,0.9445412857142857,0.65,0.7829156603056067,0.7361080183170168
sequential_134,sequential,41,41,0.22400450706481934,6591896,0.9416994285714285,0.85,0.8256241219936957,0.6206219480757783
random_5,random,23,23,0.23411047458648682,6597617,0.9425167142857143,0.35,0.817302875353277,0.7042995326794275
sequential_70,sequential,39,39,0.20582032203674316,6617175,0.9453107142857143,0.85,0.7802138957761868,0.6418411049235302
random_162,random,31,31,0.23925566673278809,6548777,0.9355395714285715,0.35,0.7483934044466852,0.6313952237934298
sequential_26,sequential,49,49,0.21699512004852295,6692227,0.9560324285714286,0.85,0.8980312516482473,0.7540264351704971
sequential_44,sequential,54,54,0.2385399341583252,6674608,0.9535154285714286,0.85,0.8997398426451109,0.781547524453644
sequential_15,sequential,57,57,0.1966177225112915,6698852,0.9569788571428571,0.85,0.7064568111980882,0.7597400791022436
locality_70,locality,44,44,0.23001372814178467,6574065,0.9391521428571429,0.75,0.7414338118811356,0.7708601740244536
locality_115,locality,60,60,0.242681622505188,6627203,0.9467432857142857,0.75,0.7410344958601229,0.7509644869052341
mixed_5,mixed,25,25,0.2379823923110962,6582181,0.9403115714285715,0.65,0.8485594475655124,0.676993023031697
mixed_55,mixed,34,34,0.22887778282165527,6628821,0.9469744285714286,0.65,0.7763094287579232,0.776065425344188
random_206,random,20,20,0.23651540279388428,6612719,0.9446741428571429,0.35,0.785162223943459,0.6029435997241887
sequential_128,sequential,56,56,0.24274420738220215,6634123,0.9477318571428571,0.85,0.8046006602546445,0.7733031890523074
locality_158,locality,65,65,0.21545040607452393,6626813,0.9466875714285714,0.75,0.7955509101719453,0.62963256790211
mixed_12,mixed,47,47,0.2004624605178833,6686451,0.9552072857142857,0.65,0.8663095901907547,0.7514116233545789
locality_130,locality,67,67,0.2222592830657959,6702657,0.9575224285714286,0.75,0.7111896465533044,0.7971174922472442
random_244,random,22,22,0.23133599758148193,6643583,0.9490832857142857,0.35,0.8142635627233413,0.6726927863081653
random_87,random,39,39,0.23517310619354248,6524556,0.9320794285714286,0.35,0.8420477397797255,0.6453797749983758
mixed_36,mixed,28,28,0.2392427921295166,6688320,0.9554742857142857,0.65,0.8647737636841555,0.6104898103774199
sequential_98,sequential,35,35,0.21432411670684814,6529209,0.9327441428571429,0.85,0.7739346741412902,0.7037981553047907
random_55,random,30,30,0.22115445137023926,6626481,0.9466401428571428,0.35,0.8158936675468313,0.6840564355015162
sequential_29,sequential,52,52,0.23035943508148193,6729276,0.9613251428571429,0.85,0.7025411298051529,0.721244439407489
mixed_137,mixed,26,26,0.24859309196472168,6502123,0.9288747142857143,0.65,0.7066888895983567,0.6570193386710232
sequential_137,sequential,57,57,0.231847882270813,6684860,0.95498,0.85,0.7701358680016555,0.6132176931638302
locality_226,locality,43,43,0.2109527587890625,6705839,0.957977,0.75,0.7048998671022102,0.6865183785471892
locality_236,locality,40,40,0.22860312461853027,6709746,0.9585351428571428,0.75,0.7408443542195269,0.7336138049439147
locality_215,locality,47,47,0.20824718475341797,6737371,0.9624815714285714,0.75,0.7556001387642632,0.7151742527254481
random_3,random,31,31,0.23454773426055908,6534355,0.9334792857142857,0.35,0.8835079729773936,0.6872485149263429
locality_21,locality,59,59,0.22988224029541016,6680966,0.9544237142857143,0.75,0.7268323457821483,0.6494644667816707
locality_240,locality,70,70,0.19185590744018555,6646718,0.9495311428571429,0.75,0.7247741897035821,0.6175062355930797
sequential_197,sequential,50,50,0.23290836811065674,6555501,0.9365001428571429,0.85,0.8192780884372373,0.670638692133837
random_127,random,32,32,0.21563661098480225,6520444,0.931492,0.35,0.8402806014171696,0.7330918244694968
sequential_27,sequential,47,47,0.22892916202545166,6623816,0.9462594285714285,0.85,0.8389305426308724,0.7644706886518707
locality_0,locality,47,47,0.2423456907272339,6680426,0.9543465714285714,0.75,0.799795408043995,0.7740945506460343
random_160,random,33,33,0.24406194686889648,6611160,0.9444514285714286,0.35,0.8493280062080562,0.7961043587186947
locality_164,locality,53,53,0.21940386295318604,6587125,0.9410178571428571,0.75,0.823820664047634,0.7438181913570081
random_48,random,20,20,0.24191796779632568,6657614,0.9510877142857143,0.35,0.8883693489922941,0.7369982059778737
mixed_139,mixed,45,45,0.20238208770751953,6695473,0.9564961428571429,0.65,0.8251764348092443,0.7997071895023283
sequential_151,sequential,47,47,0.21965539455413818,6710621,0.9586601428571428,0.85,0.7671642045431442,0.7150163660912516
locality_209,locality,52,52,0.19482064247131348,6581555,0.9402221428571429,0.75,0.7692340234936158,0.6550038956793074
locality_110,locality,56,56,0.2472391128540039,6562419,0.9374884285714286,0.75,0.7611280774347442,0.7145325215775359
mixed_120,mixed,31,31,0.23416411876678467,6698620,0.9569457142857143,0.65,0.8654282968886715,0.7821967733646196
random_210,random,29,29,0.2256690263748169,6568118,0.9383025714285714,0.35,0.8933878240008504,0.7264457726451204
random_120,random,30,30,0.22020816802978516,6577302,0.9396145714285714,0.35,0.7853129622475947,0.660215931756271
locality_119,locality,39,39,0.19323575496673584,6707295,0.958185,0.75,0.8784255984911842,0.7626607192980006
random_179,random,36,36,0.24858689308166504,6566840,0.93812,0.35,0.743894950891101,0.7978996434311841
mixed_64,mixed,26,26,0.2203359603881836,6612491,0.9446415714285714,0.65,0.7166060671761006,0.708124903321032
locality_221,locality,54,54,0.21236050128936768,6601687,0.9430981428571429,0.75,0.7893699682493901,0.7213431727378019
random_62,random,32,32,0.1974431276321411,6690875,0.9558392857142857,0.35,0.8349794322878461,0.6385980454293388
locality_4,locality,46,46,0.2151697874069214,6689376,0.9556251428571428,0.75,0.7519224429310598,0.7670988965363295
mixed_38,mixed,40,40,0.19642376899719238,6626767,0.946681,0.65,0.77255657033335,0.6602839696197506
mixed_210,mixed,36,36,0.23174095153808594,6694167,0.9563095714285714,0.65,0.7891773625584987,0.7865154692320169
mixed_224,mixed,27,27,0.19783055782318115,6550080,0.9357257142857143,0.65,0.732039926744982,0.7014297868282936
mixed_94,mixed,50,50,0.2301427125930786,6703528,0.9576468571428571,0.65,0.7057291633851509,0.6927088660434211
random_58,random,34,34,0.24362945556640625,6608517,0.9440738571428572,0.35,0.8852601257119836,0.6464200862314453
sequential_32,sequential,52,52,0.23805856704711914,6641426,0.9487751428571428,0.85,0.8033912063339945,0.7265485055679894
random_103,random,40,40,0.21591687202453613,6702403,0.9574861428571428,0.35,0.8164869760408027,0.7230665894280965
sequential_21,sequential,47,47,0.2001950740814209,6653211,0.9504587142857143,0.85,0.7635879538174027,0.6011232701614049
mixed_33,mixed,37,37,0.19586420059204102,6587163,0.9410232857142857,0.65,0.7374141552214687,0.7282707741650085
locality_151,locality,47,47,0.24374186992645264,6666411,0.9523444285714285,0.75,0.7701396880323633,0.6074466216663338
locality_181,locality,65,65,0.24283874034881592,6690974,0.9558534285714285,0.75,0.8844057074473441,0.6602912502750994
mixed_125,mixed,43,43,0.21805405616760254,6692181,0.9560258571428571,0.65,0.8275186808116746,0.7307795437547604
locality_123,locality,39,39,0.2047063112258911,6646755,0.9495364285714286,0.75,0.8098699628540197,0.6347719788395748
mixed_157,mixed,44,44,0.24615919589996338,6719666,0.9599522857142857,0.65,0.8845641313297611,0.6870606952087248
random_146,random,24,24,0.21930348873138428,6542703,0.9346718571428572,0.35,0.7931545318950014,0.6521329421799195
random_228,random,23,23,0.21240723133087158,6696228,0.956604,0.35,0.8728310362130668,0.6028039288783084
sequential_123,sequential,42,42,0.21160972118377686,6638586,0.9483694285714286,0.85,0.7523171608760142,0.7091258664890895
mixed_220,mixed,32,32,0.23979055881500244,6675581,0.9536544285714286,0.65,0.8942306500604392,0.6627204536551441
mixed_98,mixed,38,38,0.24308907985687256,6683929,0.954847,0.65,0.8618030130077583,0.6972093047133789
sequential_64,sequential,50,50,0.19814705848693848,6566274,0.9380391428571428,0.85,0.7728081845634382,0.7728574373950443
locality_12,locality,48,48,0.23483741283416748,6625674,0.9465248571428572,0.75,0.8372689237861417,0.6920652315534032
sequential_113,sequential,47,47,0.23833703994750977,6696316,0.9566165714285715,0.85,0.7136686808007503,0.7854304899578167
locality_24,locality,54,54,0.24023568630218506,6655379,0.9507684285714286,0.75,0.7966273982485799,0.7875513019453728
random_34,random,40,40,0.20612847805023193,6658016,0.9511451428571429,0.35,0.7294425729379144,0.7181556232122794
sequential_136,sequential,37,37,0.22389638423919678,6547493,0.9353561428571429,0.85,0.7236677538275167,0.7855067078501135
mixed_203,mixed,32,32,0.23391294479370117,6598698,0.9426711428571428,0.65,0.8441520124522846,0.7149189694083635
sequential_110,sequential,45,45,0.21510279178619385,6706271,0.9580387142857143,0.85,0.7937010244892337,0.6008436758959095
mixed_46,mixed,47,47,0.22639083862304688,6575637,0.9393767142857142,0.65,0.844439119230867,0.6380294143903804
sequential_9,sequential,33,33,0.2368464469909668,6515178,0.9307397142857143,0.85,0.8481131620675786,0.7152802667828888
locality_89,locality,55,55,0.21264588832855225,6677235,0.9538907142857143,0.75,0.7655894797263514,0.6114832929177757
mixed_187,mixed,27,27,0.2374110221862793,6649102,0.9498717142857143,0.65,0.7376474531420892,0.6694293654331764
mixed_93,mixed,25,25,0.2383815050125122,6614876,0.9449822857142857,0.65,0.8685716467972922,0.700246657115554
locality_233,locality,40,40,0.23482906818389893,6551822,0.9359745714285714,0.75,0.8995108281642613,0.6325460760621113
mixed_132,mixed,43,43,0.2476353645324707,6571118,0.9387311428571429,0.65,0.7697107129711863,0.696547251238688
locality_29,locality,46,46,0.20883798599243164,6719895,0.959985,0.75,0.8816571869122506,0.7159954649562944
random_30,random,20,20,0.20491647720336914,6635612,0.9479445714285715,0.35,0.7784397910499905,0.7887955972974154
sequential_83,sequential,39,39,0.23597311973571777,6526003,0.9322861428571428,0.85,0.8196203028100861,0.6665755970861552
mixed_101,mixed,32,32,0.23273825645446777,6670060,0.9528657142857143,0.65,0.8643916243957299,0.7028313716698183
sequential_189,sequential,42,42,0.24860155582427979,6644241,0.9491772857142857,0.85,0.8256197686303122,0.6445396520697986
locality_3,locality,62,62,0.23867619037628174,6626889,0.9466984285714286,0.75,0.8089836954204529,0.6114151850838775
mixed_52,mixed,29,29,0.20829403400421143,6558285,0.9368978571428571,0.65,0.75768553354664,0.7367690038726042
sequential_66,sequential,37,37,0.20625615119934082,6652656,0.9503794285714285,0.85,0.7303457503169472,0.6551198505400314
locality_44,locality,42,42,0.2216789722442627,6621523,0.9459318571428571,0.75,0.8277862674424947,0.7677599624116282
random_189,random,22,22,0.2005084753036499,6581106,0.940158,0.35,0.7858685618129817,0.6697377527627274
mixed_14,mixed,40,40,0.19263947010040283,6731702,0.9616717142857143,0.65,0.7571254349727569,0.6006362415333274
mixed_155,mixed,31,31,0.21140694618225098,6549052,0.9355788571428572,0.65,0.8298558102285822,0.6225009298380791
locality_232,locality,54,54,0.23084712028503418,6611181,0.9444544285714286,0.75,0.7903053839805214,0.7588967168396507
random_111,random,22,22,0.24424898624420166,6658007,0.9511438571428571,0.35,0.8162518250870239,0.7884186368839948
locality_201,locality,67,67,0.2486656904220581,6727808,0.9611154285714286,0.75,0.7534793701758236,0.6495255014965216
sequential_31,sequential,48,48,0.23979485034942627,6558715,0.9369592857142857,0.85,0.8478453528771079,0.7364341097105751
random_64,random,40,40,0.22535991668701172,6726323,0.9609032857142857,0.35,0.8004397137430512,0.7445827425320655
locality_65,locality,44,44,0.22736001014709473,6700688,0.9572411428571429,0.75,0.7825595384684176,0.6988727418944489
random_144,random,33,33,0.23642992973327637,6551646,0.9359494285714286,0.35,0.7211715420111626,0.7176935096838319
mixed_226,mixed,27,27,0.21828460693359375,6643089,0.9490127142857143,0.65,0.7911751618987457,0.7081453578391333
random_13,random,39,39,0.19512522220611572,6541442,0.9344917142857143,0.35,0.794349291326682,0.7769504465656275
locality_37,locality,62,62,0.20251166820526123,6552777,0.936111,0.75,0.788017317628186,0.7340875335943318
locality_49,locality,42,42,0.19018328189849854,6615386,0.9450551428571429,0.75,0.7861301602796181,0.7205681762238726
sequential_69,sequential,42,42,0.22894811630249023,6658929,0.9512755714285714,0.85,0.7281804093544489,0.6521830670985826
locality_95,locality,47,47,0.2489544153213501,6561448,0.9373497142857142,0.75,0.7997392692132435,0.7619432538582869
random_196,random,31,31,0.24155616760253906,6547542,0.9353631428571428,0.35,0.7045476344020971,0.6929655620656117
random_214,random,35,35,0.23833298683166504,6608860,0.9441228571428572,0.35,0.7681654701438179,0.6861225220481075
sequential_85,sequential,49,49,0.22239899635314941,6557921,0.9368458571428572,0.85,0.7109812431665529,0.737382681580514
sequential_53,sequential,50,50,0.2260267734527588,6560986,0.9372837142857143,0.85,0.8495027530069773,0.6932961292522524
mixed_19,mixed,29,29,0.23094630241394043,6673208,0.9533154285714286,0.65,0.7764759824433471,0.768788217485998
locality_114,locality,55,55,0.1947786808013916,6702521,0.957503,0.75,0.7853163924166793,0.7732956156623945
mixed_185,mixed,32,32,0.22143280506134033,6646203,0.9494575714285715,0.65,0.7822554607613694,0.7518975888647818
sequential_63,sequential,49,49,0.19759929180145264,6690043,0.9557204285714286,0.85,0.7620955217889229,0.6934065148758211
random_141,random,32,32,0.19381248950958252,6669222,0.952746,0.35,0.8005805417273397,0.6784863911533844
random_242,random,40,40,0.23480725288391113,6736132,0.9623045714285714,0.35,0.7133697334149667,0.6967355493213997
mixed_123,mixed,36,36,0.19536125659942627,6531527,0.9330752857142857,0.65,0.8251692510500203,0.6662708376126063
mixed_60,mixed,46,46,0.2371910810470581,6643889,0.949127,0.65,0.7003203517415838,0.6199468546832105
locality_55,locality,63,63,0.23319518566131592,6577556,0.9396508571428571,0.75,0.7786384965203199,0.6149878801504786
random_122,random,30,30,0.22369420528411865,6577785,0.9396835714285714,0.35,0.8184661527185291,0.7289091066029509
random_243,random,25,25,0.21636807918548584,6567172,0.9381674285714285,0.35,0.8937839183682851,0.7823497955235053
mixed_81,mixed,33,33,0.20648658275604248,6698359,0.9569084285714285,0.65,0.7396631014415999,0.7562929876097546
mixed_176,mixed,46,46,0.2327899932861328,6693269,0.9561812857142857,0.65,0.8117984847551927,0.7988585628991759
mixed_222,mixed,27,27,0.21020328998565674,6571030,0.9387185714285714,0.65,0.8760646814187991,0.7332067816415558
random_40,random,40,40,0.23714756965637207,6636033,0.9480047142857143,0.35,0.7223470806950659,0.6343148045164165
sequential_141,sequential,48,48,0.21855032444000244,6558561,0.9369372857142857,0.85,0.7581522658454112,0.7123887097649756
sequential_229,sequential,47,47,0.24796390533447266,6744461,0.9634944285714285,0.85,0.8074460388989101,0.651789996772216
random_0,random,34,34,0.19221889972686768,6521889,0.9316984285714286,0.35,0.7851022187607442,0.746539532164906
locality_84,locality,45,45,0.21510517597198486,6578659,0.9398084285714285,0.75,0.7564807994754299,0.6958662289928554
locality_7,locality,40,40,0.22781693935394287,6708055,0.9582935714285714,0.75,0.7794520149205066,0.7028282546415607
mixed_68,mixed,47,47,0.23619377613067627,6678667,0.9540952857142857,0.65,0.7363762400125733,0.6525228335255957
random_97,random,20,20,0.19363713264465332,6530876,0.9329822857142858,0.35,0.7399603775321986,0.783094205248544
random_230,random,37,37,0.24415087699890137,6587961,0.9411372857142857,0.35,0.7212051752480053,0.7614729724473832
random_159,random,28,28,0.19870448112487793,6509647,0.9299495714285714,0.35,0.8932028018921552,0.7073360569282143
random_194,random,40,40,0.2412956953048706,6660106,0.9514437142857143,0.35,0.7106483480834737,0.7336464608733496
mixed_212,mixed,49,49,0.24800169467926025,6712572,0.9589388571428571,0.65,0.8961009905539509,0.6664624750151338
random_139,random,24,24,0.2324150800704956,6601364,0.943052,0.35,0.7587920682768838,0.7888841948393224
locality_176,locality,45,45,0.20264840126037598,6731764,0.9616805714285714,0.75,0.798560867911793,0.6168375922531034
sequential_124,sequential,39,39,0.24207890033721924,6667914,0.9525591428571428,0.85,0.8454373525777906,0.631281137598809
mixed_122,mixed,48,48,0.2425520420074463,6649327,0.9499038571428572,0.65,0.8099228370926572,0.6593097199006741
random_178,random,35,35,0.2175288200378418,6630855,0.947265,0.35,0.7342303337650063,0.7064399401372807
random_231,random,34,34,0.2419874668121338,6543776,0.9348251428571429,0.35,0.7902226961232316,0.6005040385817543
mixed_156,mixed,47,47,0.227569580078125,6549918,0.9357025714285714,0.65,0.7396476967211688,0.6210999100770176
locality_9,locality,61,61,0.22097790241241455,6637553,0.9482218571428571,0.75,0.7616460830043065,0.623013923759045
